timestamp,participant_id,champion,team,position_x,position_y,visible_to_enemy,level,total_gold,match_id
2340805,4,MissFortune,100,9974,6643,false,18,18168,EUW1_7596401539
2340805,5,Nautilus,100,5028,7710,false,15,10312,EUW1_7596401539
2340805,6,Gragas,200,11372,7506,false,18,15101,EUW1_7596401539
2340805,7,Zed,200,6231,9217,false,17,13271,EUW1_7596401539
2340805,8,Veigar,200,5406,9566,false,18,17187,EUW1_7596401539
2340805,9,Jhin,200,5740,9379,false,17,16420,EUW1_7596401539
2340805,10,Poppy,200,10905,7681,true,16,11336,EUW1_7596401539
2400811,1,Ornn,100,7833,8566,true,18,14863,EUW1_7596401539
2400811,2,Brand,100,8774,8912,true,18,15290,EUW1_7596401539
2400811,3,Katarina,100,6195,9824,true,18,18216,EUW1_7596401539
2400811,4,MissFortune,100,5975,6246,false,18,18465,EUW1_7596401539
2400811,5,Nautilus,100,4267,4566,false,16,10658,EUW1_7596401539
2400811,6,Gragas,200,7077,7484,true,18,15749,EUW1_7596401539
2400811,7,Zed,200,7746,8570,true,17,14358,EUW1_7596401539
2400811,8,Veigar,200,6417,9692,true,18,17415,EUW1_7596401539
2400811,9,Jhin,200,7698,7458,true,18,17333,EUW1_7596401539
2400811,10,Poppy,200,7352,7164,false,16,11633,EUW1_7596401539
2460832,1,Ornn,100,1030,5565,false,18,14985,EUW1_7596401539
2460832,2,Brand,100,2727,5593,false,18,15413,EUW1_7596401539
2460832,3,Katarina,100,8195,11752,false,18,19155,EUW1_7596401539
2460832,4,MissFortune,100,6951,8208,false,18,19141,EUW1_7596401539
2460832,5,Nautilus,100,8820,10716,true,16,11204,EUW1_7596401539
2460832,6,Gragas,200,10891,8659,false,18,15972,EUW1_7596401539
2460832,7,Zed,200,13147,9187,false,18,14661,EUW1_7596401539
2460832,8,Veigar,200,11920,10322,false,18,17621,EUW1_7596401539
2460832,9,Jhin,200,6945,4370,false,18,17533,EUW1_7596401539
2460832,10,Poppy,200,6422,4746,false,16,11786,EUW1_7596401539
2520856,1,Ornn,100,6937,13617,true,18,15776,EUW1_7596401539
2520856,2,Brand,100,10150,10483,true,18,15993,EUW1_7596401539
2520856,3,Katarina,100,8885,8661,true,18,20191,EUW1_7596401539
2520856,4,MissFortune,100,10361,9972,true,18,19896,EUW1_7596401539
2520856,5,Nautilus,100,9923,10424,true,17,11656,EUW1_7596401539
2520856,6,Gragas,200,11852,10034,false,18,16206,EUW1_7596401539
2520856,7,Zed,200,8892,11506,false,18,14797,EUW1_7596401539
2520856,8,Veigar,200,9565,12672,false,18,18116,EUW1_7596401539
2520856,9,Jhin,200,10535,11361,true,18,17698,EUW1_7596401539
2520856,10,Poppy,200,10960,10614,true,16,11938,EUW1_7596401539
2580870,1,Ornn,100,9392,13864,true,18,17303,EUW1_7596401539
2580870,2,Brand,100,10734,10672,true,18,16355,EUW1_7596401539
2580870,3,Katarina,100,11339,11705,true,18,21231,EUW1_7596401539
2580870,4,MissFortune,100,12538,6313,false,18,20361,EUW1_7596401539
2580870,5,Nautilus,100,10151,10723,true,17,12133,EUW1_7596401539
2580870,6,Gragas,200,8961,13744,true,18,16961,EUW1_7596401539
2580870,7,Zed,200,9589,13640,true,18,15188,EUW1_7596401539
2580870,8,Veigar,200,11752,10803,true,18,18615,EUW1_7596401539
2580870,9,Jhin,200,9961,13505,true,18,19536,EUW1_7596401539
2580870,10,Poppy,200,11276,10783,true,16,12230,EUW1_7596401539
2640885,1,Ornn,100,9392,13864,true,18,17425,EUW1_7596401539
2640885,2,Brand,100,10542,5035,false,18,16607,EUW1_7596401539
2640885,3,Katarina,100,7704,5571,false,18,21353,EUW1_7596401539
2640885,4,MissFortune,100,7309,7187,true,18,20848,EUW1_7596401539
2640885,5,Nautilus,100,7890,4953,false,17,12285,EUW1_7596401539
2640885,6,Gragas,200,8143,8133,true,18,17556,EUW1_7596401539
2640885,7,Zed,200,7395,10053,false,18,15598,EUW1_7596401539
2640885,8,Veigar,200,8570,13007,true,18,18954,EUW1_7596401539
2640885,9,Jhin,200,8593,7723,false,18,19932,EUW1_7596401539
2640885,10,Poppy,200,13813,6755,false,17,12453,EUW1_7596401539
2700910,1,Ornn,100,13419,12903,true,18,17983,EUW1_7596401539
2700910,2,Brand,100,9978,8988,true,18,17169,EUW1_7596401539
2700910,3,Katarina,100,13210,13637,true,18,23601,EUW1_7596401539
2700910,4,MissFortune,100,8443,8267,true,18,21855,EUW1_7596401539
2700910,5,Nautilus,100,12950,12892,true,18,12791,EUW1_7596401539
2700910,6,Gragas,200,10036,9410,true,18,17931,EUW1_7596401539
2700910,7,Zed,200,7281,7074,false,18,15825,EUW1_7596401539
2700910,8,Veigar,200,10994,10097,false,18,20249,EUW1_7596401539
2700910,9,Jhin,200,7818,6726,false,18,20116,EUW1_7596401539
2700910,10,Poppy,200,9956,9386,true,17,12709,EUW1_7596401539
2704184,1,Ornn,100,12838,13078,true,18,17990,EUW1_7596401539
2704184,2,Brand,100,9978,8988,true,18,17176,EUW1_7596401539
2704184,3,Katarina,100,13210,13637,true,18,23609,EUW1_7596401539
2704184,4,MissFortune,100,8443,8267,true,18,21862,EUW1_7596401539
2704184,5,Nautilus,100,12950,12892,true,18,12800,EUW1_7596401539
2704184,6,Gragas,200,10036,9410,true,18,17938,EUW1_7596401539
2704184,7,Zed,200,7281,7074,false,18,15832,EUW1_7596401539
2704184,8,Veigar,200,10994,10097,false,18,20256,EUW1_7596401539
2704184,9,Jhin,200,7818,6726,false,18,20123,EUW1_7596401539
2704184,10,Poppy,200,9956,9386,true,17,12718,EUW1_7596401539
0,1,Sett,100,603,611,false,1,500,EUW1_7596582628
0,2,Vi,100,662,285,false,1,500,EUW1_7596582628
0,3,Kennen,100,362,135,false,1,500,EUW1_7596582628
0,4,MissFortune,100,130,401,false,1,500,EUW1_7596582628
0,5,Lux,100,298,675,false,1,500,EUW1_7596582628
0,6,Darius,200,14103,14195,false,1,500,EUW1_7596582628
0,7,Briar,200,14426,14170,false,1,500,EUW1_7596582628
0,8,Sylas,200,14321,14673,false,1,500,EUW1_7596582628
0,9,Veigar,200,14589,14454,false,1,500,EUW1_7596582628
0,10,Velkoz,200,14055,14493,false,1,500,EUW1_7596582628
60004,1,Sett,100,2676,12579,true,1,500,EUW1_7596582628
60004,2,Vi,100,6037,9434,true,1,500,EUW1_7596582628
60004,3,Kennen,100,6220,6603,false,1,500,EUW1_7596582628
60004,4,MissFortune,100,1941,623,false,1,500,EUW1_7596582628
60004,5,Lux,100,10233,1241,false,1,500,EUW1_7596582628
60004,6,Darius,200,3176,13193,true,1,500,EUW1_7596582628
60004,7,Briar,200,10107,6025,false,1,500,EUW1_7596582628
60004,8,Sylas,200,6319,10069,true,1,500,EUW1_7596582628
60004,9,Veigar,200,11762,2755,false,1,511,EUW1_7596582628
60004,10,Velkoz,200,11786,1401,true,1,500,EUW1_7596582628
120005,1,Sett,100,3023,13412,true,1,562,EUW1_7596582628
120005,2,Vi,100,3343,8113,false,1,541,EUW1_7596582628
120005,3,Kennen,100,7061,7331,true,1,646,EUW1_7596582628
120005,4,MissFortune,100,11877,1892,true,1,646,EUW1_7596582628
120005,5,Lux,100,11795,2009,true,1,562,EUW1_7596582628
120005,6,Darius,200,3396,13670,true,1,562,EUW1_7596582628
120005,7,Briar,200,6604,12444,false,2,631,EUW1_7596582628
120005,8,Sylas,200,7983,7679,true,1,609,EUW1_7596582628
120005,9,Veigar,200,12660,2653,true,1,630,EUW1_7596582628
120005,10,Velkoz,200,12831,2089,true,1,567,EUW1_7596582628
180008,1,Sett,100,2553,13482,true,3,867,EUW1_7596582628
180008,2,Vi,100,6824,5558,false,3,939,EUW1_7596582628
180008,3,Kennen,100,7368,7378,false,3,930,EUW1_7596582628
180008,4,MissFortune,100,12253,2650,false,2,909,EUW1_7596582628
180008,5,Lux,100,12376,2751,true,2,753,EUW1_7596582628
180008,6,Darius,200,3121,13064,true,3,811,EUW1_7596582628
180008,7,Briar,200,12342,6529,false,3,1043,EUW1_7596582628
180008,8,Sylas,200,8453,8491,false,3,872,EUW1_7596582628
180008,9,Veigar,200,13163,3728,true,2,933,EUW1_7596582628
180008,10,Velkoz,200,13757,3518,false,2,763,EUW1_7596582628
240027,1,Sett,100,2263,12943,false,4,1227,EUW1_7596582628
240027,2,Vi,100,10993,4821,true,4,1355,EUW1_7596582628
240027,3,Kennen,100,7341,7399,true,4,1269,EUW1_7596582628
240027,4,MissFortune,100,11600,4556,true,3,1255,EUW1_7596582628
240027,5,Lux,100,11747,4456,true,3,943,EUW1_7596582628
240027,6,Darius,200,3870,13673,false,4,1101,EUW1_7596582628
240027,7,Briar,200,11435,4699,true,4,1355,EUW1_7596582628
240027,8,Sylas,200,8195,8050,true,4,1113,EUW1_7596582628
240027,9,Veigar,200,12679,4405,true,3,1224,EUW1_7596582628
240027,10,Velkoz,200,10904,5051,true,3,958,EUW1_7596582628
300133,1,Sett,100,2502,13468,true,5,1570,EUW1_7596582628
300133,2,Vi,100,10671,4699,false,4,1973,EUW1_7596582628
300133,3,Kennen,100,7951,7177,false,5,1591,EUW1_7596582628
300133,4,MissFortune,100,11148,1569,true,3,1474,EUW1_7596582628
300133,5,Lux,100,9345,1408,false,3,1554,EUW1_7596582628
300133,6,Darius,200,3626,13713,true,5,1315,EUW1_7596582628
300133,7,Briar,200,8850,12967,false,4,1573,EUW1_7596582628
300133,8,Sylas,200,8486,8551,false,5,1372,EUW1_7596582628
300133,9,Veigar,200,12185,2065,true,4,1752,EUW1_7596582628
300133,10,Velkoz,200,12614,2183,false,3,1174,EUW1_7596582628
360156,1,Sett,100,394,461,false,6,1783,EUW1_7596582628
360156,2,Vi,100,9788,4486,false,4,2095,EUW1_7596582628
360156,3,Kennen,100,6731,7232,false,6,1818,EUW1_7596582628
360156,4,MissFortune,100,13113,2692,true,4,1893,EUW1_7596582628
360156,5,Lux,100,12378,2823,true,4,1784,EUW1_7596582628
360156,6,Darius,200,8288,13733,false,5,1573,EUW1_7596582628
360156,7,Briar,200,3822,6613,false,4,1919,EUW1_7596582628
360156,8,Sylas,200,13792,13409,false,6,1969,EUW1_7596582628
360156,9,Veigar,200,13266,3210,true,4,1940,EUW1_7596582628
360156,10,Velkoz,200,13751,3325,true,4,1449,EUW1_7596582628
420178,1,Sett,100,1388,10879,false,7,2065,EUW1_7596582628
420178,2,Vi,100,3612,2788,false,5,2583,EUW1_7596582628
420178,3,Kennen,100,7113,6992,true,6,2121,EUW1_7596582628
420178,4,MissFortune,100,7308,1658,false,5,2415,EUW1_7596582628
420178,5,Lux,100,8904,1059,false,5,2238,EUW1_7596582628
420178,6,Darius,200,4063,10112,false,6,1870,EUW1_7596582628
420178,7,Briar,200,6334,9197,false,5,2287,EUW1_7596582628
420178,8,Sylas,200,7618,8058,true,7,2216,EUW1_7596582628
420178,9,Veigar,200,13671,4060,false,5,2980,EUW1_7596582628
420178,10,Velkoz,200,14090,8989,false,4,1774,EUW1_7596582628
480193,1,Sett,100,2530,12446,false,7,2307,EUW1_7596582628
480193,2,Vi,100,3283,7772,true,5,2929,EUW1_7596582628
480193,3,Kennen,100,7436,7575,true,7,2456,EUW1_7596582628
480193,4,MissFortune,100,11719,4104,false,6,3071,EUW1_7596582628
480193,5,Lux,100,11972,4008,true,6,2629,EUW1_7596582628
480193,6,Darius,200,1153,10565,true,7,2479,EUW1_7596582628
480193,7,Briar,200,3436,7809,true,6,2674,EUW1_7596582628
480193,8,Sylas,200,8282,8158,true,7,2551,EUW1_7596582628
480193,9,Veigar,200,13557,4216,false,6,3210,EUW1_7596582628
480193,10,Velkoz,200,13238,3943,true,5,1978,EUW1_7596582628
540197,1,Sett,100,1809,12152,true,7,2534,EUW1_7596582628
540197,2,Vi,100,3474,7706,false,6,3162,EUW1_7596582628
540197,3,Kennen,100,3009,2449,false,8,3062,EUW1_7596582628
540197,4,MissFortune,100,12361,2032,true,6,3479,EUW1_7596582628
540197,5,Lux,100,11991,2415,true,6,3126,EUW1_7596582628
540197,6,Darius,200,2420,12590,true,7,2831,EUW1_7596582628
540197,7,Briar,200,7625,11300,false,6,2931,EUW1_7596582628
540197,8,Sylas,200,7650,7809,false,8,2701,EUW1_7596582628
540197,9,Veigar,200,13182,3317,false,6,3515,EUW1_7596582628
540197,10,Velkoz,200,13153,3099,true,5,2230,EUW1_7596582628
600208,1,Sett,100,1591,11857,false,8,2930,EUW1_7596582628
600208,2,Vi,100,2874,9056,false,6,3389,EUW1_7596582628
600208,3,Kennen,100,7264,7335,true,9,3341,EUW1_7596582628
600208,4,MissFortune,100,9695,1104,false,6,3908,EUW1_7596582628
600208,5,Lux,100,8765,818,false,6,3480,EUW1_7596582628
600208,6,Darius,200,14099,14216,false,8,3141,EUW1_7596582628
600208,7,Briar,200,11659,7051,false,7,3333,EUW1_7596582628
600208,8,Sylas,200,8181,8163,true,8,2943,EUW1_7596582628
600208,9,Veigar,200,14121,13317,false,7,4102,EUW1_7596582628
600208,10,Velkoz,200,13119,7122,false,6,2928,EUW1_7596582628
660224,1,Sett,100,1788,12038,true,8,3157,EUW1_7596582628
660224,2,Vi,100,7764,4093,false,7,3791,EUW1_7596582628
660224,3,Kennen,100,7135,7239,false,9,3589,EUW1_7596582628
660224,4,MissFortune,100,11184,1658,false,7,4263,EUW1_7596582628
660224,5,Lux,100,10611,2861,false,7,3714,EUW1_7596582628
660224,6,Darius,200,2631,12579,true,9,3439,EUW1_7596582628
660224,7,Briar,200,11614,3920,false,7,3550,EUW1_7596582628
660224,8,Sylas,200,14340,14391,false,9,3283,EUW1_7596582628
660224,9,Veigar,200,13224,3063,false,8,4449,EUW1_7596582628
660224,10,Velkoz,200,13040,3391,false,6,3166,EUW1_7596582628
720232,1,Sett,100,1145,11292,true,9,3461,EUW1_7596582628
720232,2,Vi,100,10194,2618,false,8,4113,EUW1_7596582628
720232,3,Kennen,100,7666,5174,false,10,3851,EUW1_7596582628
720232,4,MissFortune,100,3271,838,false,7,4455,EUW1_7596582628
720232,5,Lux,100,8157,1012,false,7,3927,EUW1_7596582628
720232,6,Darius,200,1926,11995,true,9,3778,EUW1_7596582628
720232,7,Briar,200,10502,5050,false,7,3938,EUW1_7596582628
720232,8,Sylas,200,8946,5789,false,9,3573,EUW1_7596582628
720232,9,Veigar,200,10858,4982,false,8,5422,EUW1_7596582628
720232,10,Velkoz,200,10987,4099,false,7,3665,EUW1_7596582628
780242,1,Sett,100,1350,10757,false,10,3854,EUW1_7596582628
780242,2,Vi,100,2335,4129,false,8,4513,EUW1_7596582628
780242,3,Kennen,100,9421,5916,false,10,4051,EUW1_7596582628
780242,4,MissFortune,100,13260,2857,false,8,4902,EUW1_7596582628
780242,5,Lux,100,12817,3161,false,7,4240,EUW1_7596582628
780242,6,Darius,200,5168,7938,false,10,4150,EUW1_7596582628
780242,7,Briar,200,12294,6689,false,8,4140,EUW1_7596582628
780242,8,Sylas,200,7063,7084,false,10,4517,EUW1_7596582628
780242,9,Veigar,200,14243,11893,false,9,5828,EUW1_7596582628
780242,10,Velkoz,200,12060,8028,false,7,3919,EUW1_7596582628
840243,1,Sett,100,1123,11051,true,10,4088,EUW1_7596582628
840243,2,Vi,100,4956,8655,false,9,4929,EUW1_7596582628
840243,3,Kennen,100,7587,7626,true,10,4334,EUW1_7596582628
840243,4,MissFortune,100,10662,1113,true,8,5144,EUW1_7596582628
840243,5,Lux,100,10242,1424,true,8,4425,EUW1_7596582628
840243,6,Darius,200,2083,11567,true,10,4566,EUW1_7596582628
840243,7,Briar,200,6256,12272,false,9,4643,EUW1_7596582628
840243,8,Sylas,200,8171,7995,true,10,4786,EUW1_7596582628
840243,9,Veigar,200,11304,1168,true,9,6391,EUW1_7596582628
840243,10,Velkoz,200,11790,1837,true,7,4142,EUW1_7596582628
900244,1,Sett,100,1286,9195,false,11,5053,EUW1_7596582628
900244,2,Vi,100,3850,8088,false,10,5722,EUW1_7596582628
900244,3,Kennen,100,6947,6914,true,11,4527,EUW1_7596582628
900244,4,MissFortune,100,12818,2504,false,8,5459,EUW1_7596582628
900244,5,Lux,100,12217,3154,false,8,5224,EUW1_7596582628
900244,6,Darius,200,12676,14042,false,11,4689,EUW1_7596582628
900244,7,Briar,200,11599,12422,false,9,4864,EUW1_7596582628
900244,8,Sylas,200,7577,7654,true,11,5070,EUW1_7596582628
900244,9,Veigar,200,3380,13360,false,9,6715,EUW1_7596582628
900244,10,Velkoz,200,7478,9820,false,8,4719,EUW1_7596582628
960266,1,Sett,100,3998,11574,false,11,5680,EUW1_7596582628
960266,2,Vi,100,4039,11703,false,10,5894,EUW1_7596582628
960266,3,Kennen,100,7004,6797,true,11,4853,EUW1_7596582628
960266,4,MissFortune,100,9124,6809,false,9,5952,EUW1_7596582628
960266,5,Lux,100,9572,7208,false,9,5581,EUW1_7596582628
960266,6,Darius,200,1132,10618,true,11,5135,EUW1_7596582628
960266,7,Briar,200,4626,9928,false,10,5199,EUW1_7596582628
960266,8,Sylas,200,7427,7535,true,11,5311,EUW1_7596582628
960266,9,Veigar,200,13508,6781,false,10,6880,EUW1_7596582628
960266,10,Velkoz,200,12052,11474,false,9,5654,EUW1_7596582628
1020267,1,Sett,100,3628,13595,true,12,6037,EUW1_7596582628
1020267,2,Vi,100,10311,6246,true,11,6588,EUW1_7596582628
1020267,3,Kennen,100,7211,6956,false,12,5279,EUW1_7596582628
1020267,4,MissFortune,100,4457,1822,false,9,6165,EUW1_7596582628
1020267,5,Lux,100,1475,1054,false,9,6148,EUW1_7596582628
1020267,6,Darius,200,4406,13399,true,12,5800,EUW1_7596582628
1020267,7,Briar,200,11218,6794,true,10,5863,EUW1_7596582628
1020267,8,Sylas,200,11649,11126,false,12,5554,EUW1_7596582628
1020267,9,Veigar,200,11175,1359,true,10,7429,EUW1_7596582628
1020267,10,Velkoz,200,8584,6158,false,9,6504,EUW1_7596582628
1080287,1,Sett,100,2923,12798,false,13,6686,EUW1_7596582628
1080287,2,Vi,100,1428,1040,false,11,7070,EUW1_7596582628
1080287,3,Kennen,100,9600,6030,true,12,5639,EUW1_7596582628
1080287,4,MissFortune,100,11355,3437,true,10,6461,EUW1_7596582628
1080287,5,Lux,100,11452,4086,true,9,6660,EUW1_7596582628
1080287,6,Darius,200,1689,10049,true,12,6110,EUW1_7596582628
1080287,7,Briar,200,11515,6289,false,10,6166,EUW1_7596582628
1080287,8,Sylas,200,11093,4165,true,12,6076,EUW1_7596582628
1080287,9,Veigar,200,10250,6240,true,11,7746,EUW1_7596582628
1080287,10,Velkoz,200,9769,5684,true,9,6687,EUW1_7596582628
1140296,1,Sett,100,6508,4741,true,13,7765,EUW1_7596582628
1140296,2,Vi,100,8838,4594,true,11,7370,EUW1_7596582628
1140296,3,Kennen,100,4833,2965,false,12,5811,EUW1_7596582628
1140296,4,MissFortune,100,9126,3964,false,11,7341,EUW1_7596582628
1140296,5,Lux,100,8934,4289,true,9,6863,EUW1_7596582628
1140296,6,Darius,200,1628,11438,true,12,6380,EUW1_7596582628
1140296,7,Briar,200,8048,4890,true,11,6943,EUW1_7596582628
1140296,8,Sylas,200,7716,4782,true,13,6852,EUW1_7596582628
1140296,9,Veigar,200,10086,5851,false,11,8012,EUW1_7596582628
1140296,10,Velkoz,200,10049,9533,false,10,7360,EUW1_7596582628
1200302,1,Sett,100,3901,10527,false,14,8180,EUW1_7596582628
1200302,2,Vi,100,7063,4287,false,12,7718,EUW1_7596582628
1200302,3,Kennen,100,6809,7154,true,13,6018,EUW1_7596582628
1200302,4,MissFortune,100,5582,5856,true,11,7463,EUW1_7596582628
1200302,5,Lux,100,8277,4745,false,9,7015,EUW1_7596582628
1200302,6,Darius,200,5776,13349,false,13,6739,EUW1_7596582628
1200302,7,Briar,200,11058,6681,false,11,7271,EUW1_7596582628
1200302,8,Sylas,200,6498,6508,true,13,7122,EUW1_7596582628
1200302,9,Veigar,200,10401,4747,false,11,8343,EUW1_7596582628
1200302,10,Velkoz,200,7540,11180,false,11,8212,EUW1_7596582628
1260305,1,Sett,100,12337,4497,true,14,8407,EUW1_7596582628
1260305,2,Vi,100,513,478,false,12,8230,EUW1_7596582628
1260305,3,Kennen,100,10812,2501,false,13,6145,EUW1_7596582628
1260305,4,MissFortune,100,10604,4751,true,11,7833,EUW1_7596582628
1260305,5,Lux,100,10857,4404,true,9,7197,EUW1_7596582628
1260305,6,Darius,200,11963,3247,true,13,7021,EUW1_7596582628
1260305,7,Briar,200,11861,3650,true,12,8384,EUW1_7596582628
1260305,8,Sylas,200,12245,10948,false,13,7438,EUW1_7596582628
1260305,9,Veigar,200,11818,4090,true,12,9278,EUW1_7596582628
1260305,10,Velkoz,200,11147,3885,true,11,8613,EUW1_7596582628
1320313,1,Sett,100,7515,7222,true,14,8648,EUW1_7596582628
1320313,2,Vi,100,8243,2397,false,12,8491,EUW1_7596582628
1320313,3,Kennen,100,982,4100,false,13,6804,EUW1_7596582628
1320313,4,MissFortune,100,11021,2417,false,11,7956,EUW1_7596582628
1320313,5,Lux,100,11015,3862,false,10,7350,EUW1_7596582628
1320313,6,Darius,200,7887,7703,true,13,7601,EUW1_7596582628
1320313,7,Briar,200,7818,10657,false,13,9016,EUW1_7596582628
1320313,8,Sylas,200,13644,6269,false,14,7818,EUW1_7596582628
1320313,9,Veigar,200,9973,11383,false,12,9516,EUW1_7596582628
1320313,10,Velkoz,200,10231,10058,false,12,8994,EUW1_7596582628
1380340,1,Sett,100,1402,585,false,15,8871,EUW1_7596582628
1380340,2,Vi,100,3726,7866,false,13,9834,EUW1_7596582628
1380340,3,Kennen,100,3626,13200,true,14,7010,EUW1_7596582628
1380340,4,MissFortune,100,7688,1325,false,11,8176,EUW1_7596582628
1380340,5,Lux,100,394,461,false,10,7682,EUW1_7596582628
1380340,6,Darius,200,4104,13293,true,14,7933,EUW1_7596582628
1380340,7,Briar,200,8212,4947,false,14,9387,EUW1_7596582628
1380340,8,Sylas,200,9089,1216,false,14,8571,EUW1_7596582628
1380340,9,Veigar,200,7455,7577,false,13,9848,EUW1_7596582628
1380340,10,Velkoz,200,12405,13086,false,12,9232,EUW1_7596582628
1440359,1,Sett,100,394,461,false,15,10001,EUW1_7596582628
1440359,2,Vi,100,10295,4870,false,14,10309,EUW1_7596582628
1440359,3,Kennen,100,357,545,false,14,7133,EUW1_7596582628
1440359,4,MissFortune,100,394,461,false,12,8489,EUW1_7596582628
1440359,5,Lux,100,11250,1576,true,12,9232,EUW1_7596582628
1440359,6,Darius,200,1310,6870,true,15,8477,EUW1_7596582628
1440359,7,Briar,200,7092,1198,true,14,9880,EUW1_7596582628
1440359,8,Sylas,200,11370,1820,true,15,8952,EUW1_7596582628
1440359,9,Veigar,200,11864,3853,false,13,10214,EUW1_7596582628
1440359,10,Velkoz,200,12029,1908,true,12,9426,EUW1_7596582628
1500375,1,Sett,100,6234,13786,true,16,10604,EUW1_7596582628
1500375,2,Vi,100,5241,4840,false,14,10658,EUW1_7596582628
1500375,3,Kennen,100,5599,6425,true,14,7807,EUW1_7596582628
1500375,4,MissFortune,100,5497,5488,true,12,8611,EUW1_7596582628
1500375,5,Lux,100,5669,6543,true,13,9935,EUW1_7596582628
1500375,6,Darius,200,6959,13413,true,15,9452,EUW1_7596582628
1500375,7,Briar,200,6370,6104,true,14,10825,EUW1_7596582628
1500375,8,Sylas,200,6622,7142,true,16,9444,EUW1_7596582628
1500375,9,Veigar,200,5752,6251,true,14,10944,EUW1_7596582628
1500375,10,Velkoz,200,7969,8489,false,13,9604,EUW1_7596582628
1560405,1,Sett,100,9772,6890,true,16,10935,EUW1_7596582628
1560405,2,Vi,100,7447,5014,true,14,10780,EUW1_7596582628
1560405,3,Kennen,100,7354,6307,true,14,7929,EUW1_7596582628
1560405,4,MissFortune,100,7407,4839,true,12,8733,EUW1_7596582628
1560405,5,Lux,100,4134,2636,false,13,10088,EUW1_7596582628
1560405,6,Darius,200,7983,5127,true,15,10015,EUW1_7596582628
1560405,7,Briar,200,7681,5107,true,15,10947,EUW1_7596582628
1560405,8,Sylas,200,7940,6509,true,17,9933,EUW1_7596582628
1560405,9,Veigar,200,8501,5465,true,14,11471,EUW1_7596582628
1560405,10,Velkoz,200,9218,6037,true,13,10389,EUW1_7596582628
1620427,1,Sett,100,5356,4875,false,16,11058,EUW1_7596582628
1620427,2,Vi,100,2650,5341,false,14,10919,EUW1_7596582628
1620427,3,Kennen,100,6096,6019,false,14,8241,EUW1_7596582628
1620427,4,MissFortune,100,3874,4272,false,12,8856,EUW1_7596582628
1620427,5,Lux,100,8846,4715,true,13,10240,EUW1_7596582628
1620427,6,Darius,200,11638,11100,false,16,10205,EUW1_7596582628
1620427,7,Briar,200,7891,4214,true,15,11381,EUW1_7596582628
1620427,8,Sylas,200,11716,11211,false,17,10687,EUW1_7596582628
1620427,9,Veigar,200,7430,7349,false,14,12237,EUW1_7596582628
1620427,10,Velkoz,200,8017,7576,false,14,11111,EUW1_7596582628
1680443,1,Sett,100,7857,7119,true,16,11968,EUW1_7596582628
1680443,2,Vi,100,7871,6978,true,14,11261,EUW1_7596582628
1680443,3,Kennen,100,2213,9673,true,14,8363,EUW1_7596582628
1680443,4,MissFortune,100,6708,6707,false,13,9089,EUW1_7596582628
1680443,5,Lux,100,4897,5731,false,13,10392,EUW1_7596582628
1680443,6,Darius,200,8190,7534,true,16,10453,EUW1_7596582628
1680443,7,Briar,200,2384,9624,true,16,11989,EUW1_7596582628
1680443,8,Sylas,200,1744,9331,true,18,11269,EUW1_7596582628
1680443,9,Veigar,200,2264,9130,true,15,12925,EUW1_7596582628
1680443,10,Velkoz,200,4841,8168,false,15,12048,EUW1_7596582628
1740450,1,Sett,100,6370,6504,true,16,12244,EUW1_7596582628
1740450,2,Vi,100,2708,5987,false,15,12120,EUW1_7596582628
1740450,3,Kennen,100,7853,1412,false,14,8486,EUW1_7596582628
1740450,4,MissFortune,100,2510,6854,true,13,9595,EUW1_7596582628
1740450,5,Lux,100,2800,7136,true,13,10545,EUW1_7596582628
1740450,6,Darius,200,7170,7012,true,16,10971,EUW1_7596582628
1740450,7,Briar,200,3020,7739,true,16,12671,EUW1_7596582628
1740450,8,Sylas,200,1311,6546,true,18,12377,EUW1_7596582628
1740450,9,Veigar,200,7420,11239,false,16,13481,EUW1_7596582628
1740450,10,Velkoz,200,9419,9186,false,15,12699,EUW1_7596582628
1800452,1,Sett,100,394,461,false,17,13419,EUW1_7596582628
1800452,2,Vi,100,7676,3613,false,15,12718,EUW1_7596582628
1800452,3,Kennen,100,11162,6385,false,15,8755,EUW1_7596582628
1800452,4,MissFortune,100,2132,12907,false,14,10667,EUW1_7596582628
1800452,5,Lux,100,5796,8276,true,14,11394,EUW1_7596582628
1800452,6,Darius,200,4676,7306,false,16,11197,EUW1_7596582628
1800452,7,Briar,200,3174,7544,false,16,12793,EUW1_7596582628
1800452,8,Sylas,200,13577,7692,false,18,12631,EUW1_7596582628
1800452,9,Veigar,200,6815,7752,true,16,14195,EUW1_7596582628
1800452,10,Velkoz,200,4874,7553,true,15,12851,EUW1_7596582628
1860461,1,Sett,100,9765,7722,true,18,14663,EUW1_7596582628
1860461,2,Vi,100,9097,5939,true,16,13495,EUW1_7596582628
1860461,3,Kennen,100,9639,7614,true,15,9455,EUW1_7596582628
1860461,4,MissFortune,100,8388,3657,false,15,11266,EUW1_7596582628
1860461,5,Lux,100,6171,4905,false,14,11697,EUW1_7596582628
1860461,6,Darius,200,9516,7592,true,17,11550,EUW1_7596582628
1860461,7,Briar,200,9644,7812,true,17,13091,EUW1_7596582628
1860461,8,Sylas,200,9776,9263,false,18,13122,EUW1_7596582628
1860461,9,Veigar,200,9258,6143,true,17,15520,EUW1_7596582628
1860461,10,Velkoz,200,8427,7198,true,16,13501,EUW1_7596582628
